institution,period,sek,doi,is_hybrid,publisher,journal_full_title,issn,issn_print,issn_electronic,url
kth,2021,15261.21,10.3390/su13020474,FALSE,,,,,,
kth,2021,15261.21,10.3390/su13010304,FALSE,,,,,,
kth,2021,13565.52,10.3390/met11010078,FALSE,,,,,,
kth,2021,8478.45,10.3390/su12208530,FALSE,,,,,,
kth,2021,14130.75,10.3390/ijms21207648,FALSE,,,,,,
kth,2021,8478.45,10.3390/su12208635,FALSE,,,,,,
kth,2021,15072.8,10.3390/nano10112129,FALSE,,,,,,
kth,2021,6594.35,10.3390/lubricants8120106,FALSE,,,,,,
kth,2021,9420.5,10.3390/ma13225127,FALSE,,,,,,
kth,2021,15120.10809,10.3390/su13041942,FALSE,,,,,,
kth,2021,16800.1201,10.3390/molecules26030669,FALSE,,,,,,
kth,2021,16800.1201,10.3390/ma14030627,FALSE,,,,,,
kth,2021,15120.10809,10.3390/biom11010126,FALSE,,,,,,
kth,2021,15120.10809,10.3390/en14041209,FALSE,,,,,,
kth,2021,15120.10809,10.3390/su13031295,FALSE,,,,,,
kth,2021,15120.10809,10.3390/catal11010131,FALSE,,,,,,
kth,2021,15120.10809,10.3390/su13042173,FALSE,,,,,,
kth,2021,15120.10809,10.3390/en14051257,FALSE,,,,,,
kth,2021,18480.13211,10.3390/cancers13020348,FALSE,,,,,,
kth,2021,16800.1201,10.3390/ijms22031354,FALSE,,,,,,
kth,2021,15120.10809,10.3390/su13052601,FALSE,,,,,,
kth,2021,18480.13211,10.3390/cancers13040922,FALSE,,,,,,
kth,2021,8400.060052,10.3390/aerospace8030058,FALSE,,,,,,
kth,2021,15960.1141,10.3390/su13041964,FALSE,,,,,,
kth,2021,15120.10809,10.3390/met11020208,FALSE,,,,,,
kth,2021,18480.13211,10.3390/polym13030472,FALSE,,,,,,
kth,2021,12600.09008,10.3390/medicina57020123,FALSE,,,,,,
kth,2021,16800.1201,10.3390/pr9030415,FALSE,,,,,,
kth,2021,16800.1201,10.3390/en14051310,FALSE,,,,,,
kth,2021,13440.09608,10.3390/lubricants9030029,FALSE,,,,,,
kth,2021,15960.1141,10.3390/su13052912,FALSE,,,,,,
kth,2021,12600.09008,10.3390/geosciences11040163,FALSE,,,,,,
kth,2021,16800.1201,10.3390/molecules26051491,FALSE,,,,,,
kth,2021,15120.10809,10.3390/land10030311,FALSE,,,,,,
kth,2021,16800.1201,10.3390/molecules26051235,FALSE,,,,,,
kth,2021,20160.14412,10.3390/rs13081509,FALSE,,,,,,
kth,2021,16800.1201,10.3390/en14051392,FALSE,,,,,,
kth,2021,15960.1141,10.3390/su13052789,FALSE,,,,,,
kth,2021,15960.1141,10.3390/su13073811,FALSE,,,,,,
kth,2021,18480.13211,10.3390/pharmaceutics13030430,FALSE,,,,,,
kth,2021,15120.10809,10.3390/met11040543,FALSE,,,,,,
kth,2021,15960.1141,10.3390/su13073779,FALSE,,,,,,
kth,2021,15120.10809,10.3390/mi12030329,FALSE,,,,,,
kth,2021,16800.1201,10.3390/ijms22063244,FALSE,,,,,,
kth,2021,18666.80012,10.3390/polym13050836,FALSE,,,,,,
kth,2021,14280.10209,10.3390/metabo11040221,FALSE,,,,,,
kth,2021,14000.10009,10.3390/met11030448,FALSE,,,,,,
kth,2021,14933.44009,10.3390/en14051425,FALSE,,,,,,
kth,2021,14933.44009,10.3390/ma14051248,FALSE,,,,,,
kth,2021,9333.400058,10.3390/ma14040886,FALSE,,,,,,
kth,2021,9333.400058,10.3390/cells10030510,FALSE,,,,,,
kth,2021,2566.457987,10.3390/ijtpp6020014,FALSE,,,,,,
kth,2021,17109.71991,10.3390/ma14081906,FALSE,,,,,,
kth,2021,8554.859957,10.3390/electricity2020011,FALSE,,,,,,
kth,2021,8554.859957,10.3390/cmd2020009,FALSE,,,,,,
kth,2021,17109.71991,10.3390/ijms22094513,FALSE,,,,,,
kth,2021,17109.71991,10.3390/molecules26102874,FALSE,,,,,,
kth,2021,17109.71991,10.3390/ma14102653,FALSE,,,,,,
kth,2021,8554.859957,10.3390/philosophies6020037,FALSE,,,,,,
kth,2021,15398.74792,10.3390/met11050771,FALSE,,,,,,
kth,2021,17109.71991,10.3390/en14133860,FALSE,,,,,,
kth,2021,15398.74792,10.3390/met11060892,FALSE,,,,,,
kth,2021,17109.71991,10.3390/app11125562,FALSE,,,,,,
kth,2021,15398.74792,10.3390/e23060641,FALSE,,,,,,
kth,2021,11976.80394,10.3390/ijgi10060421,FALSE,,,,,,
kth,2021,18820.69191,10.3390/polym13111703,FALSE,,,,,,
kth,2021,12832.28994,10.3390/geosciences11070281,FALSE,,,,,,
kth,2021,15398.74792,10.3390/land10060652,FALSE,,,,,,
kth,2021,17109.71991,10.3390/ma14133509,FALSE,,,,,,
kth,2021,17109.71991,10.3390/en14133908,FALSE,,,,,,
kth,2021,16254.23392,10.3390/su13126892,FALSE,,,,,,
kth,2021,16254.23392,10.3390/su13147621,FALSE,,,,,,
kth,2021,17109.71991,10.3390/app11135985,FALSE,,,,,,
kth,2021,17109.71991,10.3390/app11135934,FALSE,,,,,,
kth,2021,16254.23392,10.3390/su13147565,FALSE,,,,,,
kth,2021,16254.23392,10.3390/su13147555,FALSE,,,,,,
kth,2021,12357.01994,10.3390/su13115891,FALSE,,,,,,
kth,2021,8554.859957,10.3390/met11050796,FALSE,,,,,,
kth,2021,9505.399952,10.3390/ijms22126177,FALSE,,,,,,
kth,2021,10925.2,10.3390/s21186293,FALSE,,,,,,
kth,2021,9435.4,10.3390/su131810389,FALSE,,,,,,
kth,2021,13110.24,10.3390/nano11082053,FALSE,,,,,,
kth,2021,13904.8,10.3390/ma14185453,FALSE,,,,,,
kth,2021,17877.6,10.3390/en14196183,FALSE,,,,,,
kth,2021,17877.6,10.3390/en14196262,FALSE,,,,,,
kth,2021,19665.36,10.3390/cancers13194791,FALSE,,,,,,
kth,2021,17877.6,10.3390/w13182592,FALSE,,,,,,
kth,2021,14302.08,10.3390/buildings11100459,FALSE,,,,,,
kth,2021,19665.36,10.3390/nano11092165,FALSE,,,,,,
kth,2021,17877.6,10.3390/biomedicines9101310,FALSE,,,,,,
kth,2021,19665.36,10.3390/s21196566,FALSE,,,,,,
kth,2021,17877.6,10.3390/en14164920,FALSE,,,,,,
kth,2021,16983.72,10.3390/su13179993,FALSE,,,,,,
kth,2021,17877.6,10.3390/ma14174806,FALSE,,,,,,
kth,2021,19665.36,10.3390/s21165527,FALSE,,,,,,
kth,2021,12514.32,10.3390/mti5080046,FALSE,,,,,,
kth,2021,17877.6,10.3390/app11146472,FALSE,,,,,,
kth,2021,16983.72,10.3390/su13168918,FALSE,,,,,,
kth,2021,16983.72,10.3390/su13147706,FALSE,,,,,,
kth,2021,16089.84,10.3390/cryst11091122,FALSE,,,,,,
ltu,2021,3482.29,10.5539/ies.v14n8p76,FALSE,,,,,,
ltu,2021,2552.15,10.12911/22998993/137443,FALSE,,,,,,
ltu,2021,10766.67,10.15376/biores.15.2.4282-4293,FALSE,,,,,,
ltu,2021,10910.41,10.15376/biores.16.2.3224-3234,FALSE,,,,,,
ltu,2021,12710.84,10.17265/1934-7359/2021.01.001,FALSE,,,,,,
ltu,2021,21534.75,10.5382/econgeo.4844,TRUE,,,,,,
ltu,2021,9387.49,10.1016/j.asej.2021.05.012,FALSE,,,,,,
ltu,2021,22867.26,10.1016/j.ecoleng.2021.106302,TRUE,,,,,,
ltu,2021,5813.72,10.1016/j.asej.2021.03.028,FALSE,,,,,,
ltu,2021,22912.29,10.1016/j.neuropsychologia.2020.107724,TRUE,,,,,,
ltu,2021,24037.45,10.1016/j.icarus.2020.114282,TRUE,,,,,,
ltu,2021,13122.3,10.1016/j.gsd.2021.100630,TRUE,,,,,,
ltu,2021,25035.85,10.1016/j.technovation.2021.102250,TRUE,,,,,,
ltu,2021,10412.28,10.1155/2021/9934732,FALSE,,,,,,
ltu,2021,10497.84,10.1155/2021/9914650,FALSE,,,,,,
ltu,2021,21291.84,10.1155/2021/7001710,FALSE,,,,,,
ltu,2021,18729.77,10.1155/2021/8164367,FALSE,,,,,,
ltu,2021,20391.97,10.1155/2021/5580286,FALSE,,,,,,
ltu,2021,20797.44,10.1155/2021/1074010,FALSE,,,,,,
ltu,2021,7799.04,10.1155/2021/3625289,FALSE,,,,,,
ltu,2021,10405.32,10.1155/2021/7631493,FALSE,,,,,,
ltu,2021,4568.87,10.13189/eer.2021.090602,FALSE,,,,,,
ltu,2021,16091.25,10.1109/ACCESS.2021.3130157,FALSE,,,,,,
ltu,2021,7348.51,10.1109/ACCESS.2021.3056568,FALSE,,,,,,
ltu,2021,19576.04,10.1109/ACCESS.2021.3103279,FALSE,,,,,,
ltu,2021,13356.86,10.1109/ACCESS.2021.3071400,FALSE,,,,,,
ltu,2021,15089.08,10.1109/ACCESS.2021.3076879,FALSE,,,,,,
ltu,2021,15454.33,10.1109/ACCESS.2021.3125092,FALSE,,,,,,
ltu,2021,15213.1,10.1109/ACCESS.2021.3074305,FALSE,,,,,,
ltu,2021,15713.95,10.1109/ACCESS.2021.3070915,FALSE,,,,,,
ltu,2021,15626.13,10.1109/ACCESS.2021.3103413,FALSE,,,,,,
ltu,2021,15332.7,10.1109/ACCESS.2021.3076578,FALSE,,,,,,
ltu,2021,15131.91,10.1109/ACCESS.2021.3093327,FALSE,,,,,,
ltu,2021,9521.76,10.1109/ACCESS.2021.3063030,FALSE,,,,,,
ltu,2021,4928.74,10.22667/JISIS.2021.11.30.044,FALSE,,,,,,
ltu,2021,3055.29,10.4064/sm200211-8-9,TRUE,,,,,,
ltu,2021,3028.53,10.4064/cm8129-6-2020,TRUE,,,,,,
ltu,2021,3352.24,10.18280/ijsdp.160306,FALSE,,,,,,
ltu,2021,2603.07,10.18280/ijdne.160308,FALSE,,,,,,
ltu,2021,7221.18,10.21660/2021.84.j2159,FALSE,,,,,,
ltu,2021,7365.76,10.21660/2021.86.j2295,FALSE,,,,,,
ltu,2021,7321.82,10.21660/2021.83.j2094,FALSE,,,,,,
ltu,2021,16711.39,10.3390/ma14164767,FALSE,,,,,,
ltu,2021,20034.43,10.3390/rs13142665,FALSE,,,,,,
ltu,2021,15414.46,10.3390/electronics10151806,FALSE,,,,,,
ltu,2021,11130.29,10.3390/min11070662,FALSE,,,,,,
ltu,2021,14912.52,10.3390/met11060992,FALSE,,,,,,
ltu,2021,15025.88,10.3390/met11071098,FALSE,,,,,,
ltu,2021,8218.99,10.3390/molecules26123523,FALSE,,,,,,
ltu,2021,16554.6,10.3390/app11094018,FALSE,,,,,,
ltu,2021,15527.24,10.3390/su132112247,FALSE,,,,,,
ltu,2021,13801.94,10.3390/su132112051,FALSE,,,,,,
ltu,2021,15967.3,10.3390/su131810176,FALSE,,,,,,
ltu,2021,9738.97,10.3390/buildings11070281,FALSE,,,,,,
ltu,2021,13446.18,10.3390/buildings11090403,FALSE,,,,,,
ltu,2021,15319.85,10.3390/su13031549,FALSE,,,,,,
ltu,2021,16695.33,10.3390/app11136044,FALSE,,,,,,
ltu,2021,16913.88,10.3390/molecules26144356,FALSE,,,,,,
ltu,2021,9136.08,10.3390/molecules26195913,FALSE,,,,,,
ltu,2021,13388.11,10.3390/agriculture11100983,FALSE,,,,,,
ltu,2021,16464.04,10.3390/app12010166,FALSE,,,,,,
ltu,2021,16569.37,10.3390/en14113220,FALSE,,,,,,
ltu,2021,13256.91,10.3390/min11010055,FALSE,,,,,,
ltu,2021,14728.36,10.3390/min11060623,FALSE,,,,,,
ltu,2021,16711.39,10.3390/ma14164396,FALSE,,,,,,
ltu,2021,9146.68,10.3390/ma14247821,FALSE,,,,,,
ltu,2021,12821.47,10.3390/pr9020191,FALSE,,,,,,
ltu,2021,16569.37,10.3390/w13121675,FALSE,,,,,,
ltu,2021,7869.56,10.3390/aerospace8030075,FALSE,,,,,,
ltu,2021,16617.74,10.3390/app11083588,FALSE,,,,,,
ltu,2021,16592.06,10.3390/polym13040664,FALSE,,,,,,
ltu,2021,18628.1,10.3390/nano11020490,FALSE,,,,,,
ltu,2021,18420.73,10.3390/nano11030653,FALSE,,,,,,
ltu,2021,7545.34,10.3390/insects12020139,FALSE,,,,,,
ltu,2021,18210.09,10.3390/nano11051179,FALSE,,,,,,
ltu,2021,14652.18,10.3390/min11101083,FALSE,,,,,,
ltu,2021,16025.09,10.3390/su132111802,FALSE,,,,,,
ltu,2021,15740.95,10.3390/su13116195,FALSE,,,,,,
ltu,2021,18110.46,10.3390/nano11123308,FALSE,,,,,,
ltu,2021,18110.46,10.3390/s21248259,FALSE,,,,,,
ltu,2021,10047.65,10.3390/smartcities4010018,FALSE,,,,,,
ltu,2021,10586.01,10.3390/electronics10131519,FALSE,,,,,,
ltu,2021,15112.79,10.3390/met12010061,FALSE,,,,,,
ltu,2021,17622.84,10.3390/su13126828,FALSE,,,,,,
ltu,2021,11993.06,10.3390/a14080251,FALSE,,,,,,
ltu,2021,16569.37,10.3390/w13121628,FALSE,,,,,,
ltu,2021,15599.66,10.3390/su13063258,FALSE,,,,,,
ltu,2021,15184.8,10.3390/su13042072,FALSE,,,,,,
ltu,2021,16946.88,10.3390/ma14195856,FALSE,,,,,,
ltu,2021,13282.27,10.3390/jimaging7100214,FALSE,,,,,,
ltu,2021,18263.05,10.3390/s21217392,FALSE,,,,,,
ltu,2021,10187.73,10.3390/f12091165,FALSE,,,,,,
ltu,2021,16838.21,10.3390/app11188396,FALSE,,,,,,
ltu,2021,17108.85,10.3390/app11167610,FALSE,,,,,,
ltu,2021,15274.3,10.3390/f12020208,FALSE,,,,,,
ltu,2021,13695.07,10.3390/min11010037,FALSE,,,,,,
ltu,2021,14857,10.3390/met11111752,FALSE,,,,,,
ltu,2021,17205.3,10.3390/app11041738,FALSE,,,,,,
ltu,2021,9371.16,10.3390/a14030094,FALSE,,,,,,
ltu,2021,8458.13,10.3390/min11050495,FALSE,,,,,,
ltu,2021,16982.77,10.3390/app11135810,FALSE,,,,,,
ltu,2021,17058.14,10.3390/app11052043,FALSE,,,,,,
ltu,2021,18630.61,10.3390/s21155217,FALSE,,,,,,
ltu,2021,18794.44,10.3390/ijerph182111151,FALSE,,,,,,
ltu,2021,19558.74,10.3390/ijerph182111651,FALSE,,,,,,
ltu,2021,15682.14,10.3390/su13116017,FALSE,,,,,,
ltu,2021,16990.38,10.3390/ma14030640,FALSE,,,,,,
ltu,2021,16898.84,10.3390/ma14020456,FALSE,,,,,,
ltu,2021,17096.18,10.3390/w13050727,FALSE,,,,,,
ltu,2021,20515.41,10.3390/rs13071349,FALSE,,,,,,
ltu,2021,14634.49,10.3390/brainsci11111527,FALSE,,,,,,
ltu,2021,17145.75,10.3390/atmos12060701,FALSE,,,,,,
ltu,2021,13499.53,10.3390/aerospace8120361,FALSE,,,,,,
ltu,2021,9831.35,10.3390/s21238148,FALSE,,,,,,
ltu,2021,18024.79,10.3390/app112411643,FALSE,,,,,,
ltu,2021,16115.32,10.3390/su13158242,FALSE,,,,,,
ltu,2021,16525.22,10.3390/pr9091634,FALSE,,,,,,
ltu,2021,15154.84,10.3390/f12091142,FALSE,,,,,,
ltu,2021,7458.55,10.3390/coatings11010025,FALSE,,,,,,
ltu,2021,8324.56,10.3390/resources10040033,FALSE,,,,,,
ltu,2021,16915.24,10.3390/s21051649,FALSE,,,,,,
ltu,2021,16881.61,10.3390/en14185798,FALSE,,,,,,
ltu,2021,8461.16,10.3390/electricity2030023,FALSE,,,,,,
ltu,2021,10826.08,10.3390/a14070213,FALSE,,,,,,
ltu,2021,15516.43,10.1371/journal.pone.0256872,FALSE,,,,,,
ltu,2021,15165.75,10.1371/journal.pone.0260013,FALSE,,,,,,
ltu,2021,13172.46,10.1177/26323524211032983,FALSE,,,,,,
ltu,2021,26866.2,10.1177/1350650120973800,TRUE,,,,,,
ltu,2021,861.39,10.47260/jesge/1133,FALSE,,,,,,
ltu,2021,5265.4,10.4236/ojg.2021.113004,FALSE,,,,,,
ltu,2021,5392.92,10.4236/ojg.2022.121001,FALSE,,,,,,
ltu,2021,8994.2,10.4236/eng.2022.141001,FALSE,,,,,,
ltu,2021,5392.92,10.4236/ojg.2021.1112034,FALSE,,,,,,
ltu,2021,9523.49,10.4236/jwarp.2021.1311045,FALSE,,,,,,
ltu,2021,8689.32,10.4236/eng.2021.133012,FALSE,,,,,,
ltu,2021,5314.09,10.4236/ojg.2021.1110027,FALSE,,,,,,
ltu,2021,8656.93,10.4236/eng.2021.1311042,FALSE,,,,,,
ltu,2021,8682.04,10.4236/eng.2021.136020,FALSE,,,,,,
ltu,2021,8739.45,10.4236/eng.2021.138034,FALSE,,,,,,
ltu,2021,8766.85,10.4236/eng.2021.133009,FALSE,,,,,,
ltu,2021,26173.65,10.1007/s00107-020-01650-6,TRUE,,,,,,
ltu,2021,17211.47,10.1038/s41598-021-82977-9,FALSE,,,,,,
ltu,2021,17211.47,10.1038/s41598-021-83512-6,FALSE,,,,,,
ltu,2021,17211.47,10.1038/s41598-021-82621-6,FALSE,,,,,,
ltu,2021,25266.29,10.1080/17480272.2021.1925963,TRUE,,,,,,
ltu,2021,12946.98,10.1080/19942060.2021.1893224,FALSE,,,,,,
ltu,2021,13076.2,10.1080/19942060.2021.1922314,FALSE,,,,,,
ltu,2021,10851.94,10.1080/23311916.2021.1895473,FALSE,,,,,,
ltu,2021,13626.55,10.1080/19475705.2021.1944330,FALSE,,,,,,
ltu,2021,13577.78,10.1080/19475705.2021.1949395,FALSE,,,,,,
ltu,2021,13626.55,10.1080/19475705.2021.1943544,FALSE,,,,,,
ltu,2021,9103.29,10.1080/23311916.2021.1917287,FALSE,,,,,,
ltu,2021,13678.17,10.1080/19475705.2021.1943544,FALSE,,,,,,
ltu,2021,6509.7,10.1080/19475705.2021.1885503,FALSE,,,,,,
ltu,2021,8541.05,10.1080/2331205X.2021.1896426,FALSE,,,,,,
ltu,2021,12287.82,10.32604/cmc.2022.023257,FALSE,,,,,,
ltu,2021,9110.75,10.32604/cmes.2022.017355,FALSE,,,,,,
ltu,2021,10925.59,10.32604/cmes.2022.018699,FALSE,,,,,,
ltu,2021,2095.15,10.47836/pjst.29.4.04,FALSE,,,,,,
ltu,2021,25528.22,10.1111/ropr.12439,TRUE,,,,,,
ltu,2021,25888.5,10.1111/radm.12505,TRUE,,,,,,
ltu,2021,597.53,10.1088/1757-899X/1135/1/012028,FALSE,,,,,,
ltu,2021,597.53,10.1088/1757-899X/1135/1/012027,FALSE,,,,,,
ltu,2021,597.53,10.1088/1757-899X/1135/1/012026,FALSE,,,,,,
ltu,2021,597.53,10.1088/1757-899X/1135/1/012025,FALSE,,,,,,
ltu,2021,597.53,10.1088/1757-899X/1135/1/012024,FALSE,,,,,,
ltu,2021,597.53,10.1088/1757-899X/1135/1/012023,FALSE,,,,,,
ltu,2021,597.53,10.1088/1757-899X/1135/1/012022,FALSE,,,,,,
ltu,2021,597.53,10.1088/1757-899X/1135/1/012021,FALSE,,,,,,
ltu,2021,597.53,10.1088/1757-899X/1135/1/012020,FALSE,,,,,,
ltu,2021,597.53,10.1088/1757-899X/1135/1/012019,FALSE,,,,,,
ltu,2021,597.53,10.1088/1757-899X/1135/1/012018,FALSE,,,,,,
ltu,2021,597.53,10.1088/1757-899X/1135/1/012017,FALSE,,,,,,
ltu,2021,597.53,10.1088/1757-899X/1135/1/012016,FALSE,,,,,,
ltu,2021,597.53,10.1088/1757-899X/1135/1/012015,FALSE,,,,,,
ltu,2021,597.53,10.1088/1757-899X/1135/1/012014,FALSE,,,,,,
ltu,2021,597.53,10.1088/1757-899X/1135/1/012013,FALSE,,,,,,
ltu,2021,597.53,10.1088/1757-899X/1135/1/012012,FALSE,,,,,,
ltu,2021,597.53,10.1088/1757-899X/1135/1/012011,FALSE,,,,,,
ltu,2021,597.53,10.1088/1757-899X/1135/1/012010,FALSE,,,,,,
ltu,2021,597.53,10.1088/1757-899X/1135/1/012009,FALSE,,,,,,
ltu,2021,597.53,10.1088/1757-899X/1135/1/012008,FALSE,,,,,,
ltu,2021,597.53,10.1088/1757-899X/1135/1/012007,FALSE,,,,,,
ltu,2021,597.53,10.1088/1757-899X/1135/1/012006,FALSE,,,,,,
ltu,2021,597.53,10.1088/1757-899X/1135/1/012005,FALSE,,,,,,
ltu,2021,597.53,10.1088/1757-899X/1135/1/012004,FALSE,,,,,,
ltu,2021,597.53,10.1088/1757-899X/1135/1/012003,FALSE,,,,,,
ltu,2021,597.53,10.1088/1757-899X/1135/1/012002,FALSE,,,,,,
ltu,2021,597.53,10.1088/1757-899X/1135/1/012001,FALSE,,,,,,
lu,2021,8924.56,10.4102/hts.v77i3.6620,FALSE,African Online Scientific Inf Syste,HTS Theological Studies,,,,
lu,2021,8068.96,10.4102/hts.v77i3.6801,FALSE,African Online Scientific Inf Syste,HTS Theological Studies,,,,
lu,2021,31882.4,10.1128/mSystems.00523-21,FALSE,American Society for Microbiology,mSystems,,,,
lu,2021,9142.56,10.1128/MRA.00132-21,FALSE,American Society for Microbiology,Microbiology Resource Announcements,,,,
lu,2021,20692.18,10.1136/bmj.m2533,FALSE,BMJ,the BMJ,,,,
lu,2021,23087.22,10.1136/openhrt-2020-001445,FALSE,BMJ,Open Heart,,,,
lu,2021,20144.32,10.1136/bmjresp-2021-001043,FALSE,BMJ,BMJ Open respiratory research,,,,
lu,2021,20095.2,10.1136/bmjresp-2021-001027,FALSE,BMJ,BMJ Open Respiratory Research,,,,
lu,2021,17801.7,10.1136/bmjsem-2021-001045,FALSE,BMJ,BMJ Open Sport & Exercise Medicine,,,,
lu,2021,17641.36,10.1136/bmjoq-2020-001155,FALSE,BMJ,BMJ Open Quality,,,,
lu,2021,17459.86,10.1136/bmjopen-2021-054136,FALSE,BMJ,BMJ Open Respiratory Research,,,,
lu,2021,17142.9,10.1136/bmjopen-2020-042323,FALSE,BMJ,BMJ Open,,,,
lu,2021,16096.96,10.1136/bmjresp-2021-001036,FALSE,BMJ,BMJ Open Respiratory Research,,,,
lu,2021,13861.39,10.5194/mr-2-571-2021,FALSE,Copernicus Publications,Magnetic Resonance,,,,
lu,2021,18614.72,10.5194/gmd-14-3383-2021,FALSE,Copernicus Publications,Geoscientific Model Development,,,,
lu,2021,17224.76,10.5194/acp-21-9955-2021,FALSE,Copernicus Publications,Athmospheric Chemistry and Physics,,,,
lu,2021,17170.9,10.5194/acp-21-8023-2021,FALSE,Copernicus Publications,Atmospheric Chemistry and Physics,,,,
lu,2021,16161.1,10.5194/bg-18-5767-2021,FALSE,Copernicus Publications,Biogeosciences,,,,
lu,2021,12136.42,10.5194/amt-14-7153-2021,FALSE,Copernicus Publications,atmospheric measurement techniques,,,,
lu,2021,25820.08,10.2147/COPD.S340241,FALSE,Dove Medical Press,International Journal of Chronic Obstructive Pulmonary Disease,,,,
lu,2021,24119.98,10.2147/IJGM.S334782,FALSE,Dove Medical Press,International Journal of General Medicine,,,,
lu,2021,24064.7,10.2147/COPD.S335683,FALSE,Dove Medical Press,,,,,
lu,2021,22836,10.2147/JMDH.S309162,FALSE,Dove Medical Press,Journal of Multidisciplinary Healthcare,,,,
lu,2021,20563.04,10.2147/IJGM.S319497,FALSE,Dove Medical Press,International Journal of General Medicine,,,,
lu,2021,10770,10.2147/NSS.S286701,FALSE,Dove Medical Press,Nature and Science of Sleep,,,,
lu,2021,27391.5,10.7554/eLife.73124,FALSE,eLife Sciences Publications Ltd,eLife,,,,
lu,2021,21768.5,10.7554/elife.65376,FALSE,eLife Sciences Publications Ltd,eLife Neuroscience,,,,
lu,2021,21732.5,10.7554/eLife.66649,FALSE,eLife Sciences Publications Ltd,eLife,,,,
lu,2021,21526.5,10.7554/eLife.68911,FALSE,eLife Sciences Publications Ltd,eLife,,,,
lu,2021,20854.5,10.7554/eLife.66876,FALSE,eLife Sciences Publications Ltd,eLife,,,,
lu,2021,36463.98,10.1016/j.celrep.2021.108895,FALSE,Elsevier,Cell Reports,,,,
lu,2021,5020.38,10.1183/23120541.00460-2021,FALSE,European Respiratory Society,ERJ Open Research,,,,
lu,2021,4909.5,10.1183/23120541.00553-2021,FALSE,European Respiratory Society,ERJ Open Research,,,,
lu,2021,20326.9,10.3324/haematol.2020.270421,FALSE,Ferrata Storti Foundation,Haematologica,,,,
lu,2021,24172.18,10.3389/fendo.2021.795111,FALSE,Frontiers Media,Frontiers in Endocrinology,,,,
lu,2021,20402.96,10.3389/fphy.2021.793966,FALSE,Frontiers Media,Frontiers in Physics,,,,
lu,2021,24172.18,10.3389/fpsyg.2021.707645,FALSE,Frontiers Media,Frontiers in Psychology,,,,
lu,2021,7879.68,10.1155/2021/6616983,FALSE,Hindawi Publishing Corporation,Journal of Obesity,,,,
lu,2021,5915.92,10.1155/2021/3371591,FALSE,Hindawi Publishing Corporation,Case Reports in Psychiatry,,,,
lu,2021,15252.3,10.1080/02813432.2021.1973250,FALSE,Taylor & Francis,Scandinavian Journal of Primary Health Care,,,,
lu,2021,7297.16,10.1080/15487733.2021.1946297,FALSE,Taylor & Francis,"Sustainability: Science, Practice and Policy",,,,
lu,2021,25244.34,10.2196/26143,FALSE,JMIR Publications,Journal of Medical Internet Research,,,,
lu,2021,19004,10.2196/25473,FALSE,JMIR Publications,JMIR Medical Informatics,,,,
lu,2021,16407.08,10.2196/30747,FALSE,JMIR Publications,JMIR Serious Games,,,,
lu,2021,12855.3,10.2196/30889,FALSE,JMIR Publications,JMIR Pediatrics and Parenting,,,,
lu,2021,7892.88,10.2196/31137,FALSE,JMIR Publications,JMIR Research Protocols,,,,
lu,2021,18246.34,10.2196/33059,FALSE,JMIR Publications,JMIR Serious Games,,,,
lu,2021,15894.46,10.2196/33034,FALSE,JMIR Publications,JMIR Human Factors,,,,
lu,2021,25870.44,10.1128/Spectrum.01810-21,FALSE,KnowledgeWorks Global Ltd,Microbiology Spectrum,,,,
lu,2021,19457.48,10.3390/ijerph18041450,FALSE,MDPI AG,international journal of environmental research and public health,,,,
lu,2021,19382.8,10.3390/ijerph18031169,FALSE,MDPI AG,international journal of environmental research and public health,,,,
lu,2021,19305.4,10.3390/ijerph18042198,FALSE,MDPI AG,international journal of environmental research and public health,,,,
lu,2021,19257.62,10.3390/ijerph18020671,FALSE,MDPI AG,International journal of environmental research and public health,,,,
lu,2021,18498.86,10.3390/rs13030469,FALSE,MDPI AG,remote sensing,,,,
lu,2021,18424.58,10.3390/cancers13020254,FALSE,MDPI AG,Cancers,,,,
lu,2021,17859.56,10.3390/rs13040577,FALSE,MDPI AG,remote sensing,,,,
lu,2021,16915.34,10.3390/ijms22041640,FALSE,MDPI AG,international journal of molecular sciences,,,,
lu,2021,16867.18,10.3390/biom11020263,FALSE,MDPI AG,biomolecules,,,,
lu,2021,16832.72,10.3390/nu13020416,FALSE,MDPI AG,nutrients,,,,
lu,2021,16825.2,10.3390/nano11010227,FALSE,MDPI AG,nanomaterials,,,,
lu,2021,16777.36,10.3390/molecules26041019,FALSE,MDPI AG,molecules,,,,
lu,2021,16751.92,10.3390/ijms22020506,FALSE,MDPI AG,International Journal of Molecular Sciences,,,,
lu,2021,15997,10.3390/su13042109,FALSE,MDPI AG,sustainability,,,,
lu,2021,15984.28,10.3390/cells10020213,FALSE,MDPI AG,cells,,,,
lu,2021,15894.22,10.3390/su13042319,FALSE,MDPI AG,sustainability,,,,
lu,2021,15243.82,10.3390/su13031294,FALSE,MDPI AG,sustainability,,,,
lu,2021,15160.22,10.3390/app11041586,FALSE,MDPI AG,applied sciences,,,,
lu,2021,15048.76,10.3390/su13042118,FALSE,MDPI AG,sustainability,,,,
lu,2021,11754.88,10.3390/sym13010099,FALSE,MDPI AG,symmetry,,,,
lu,2021,11724.78,10.3390/healthcare9010066,FALSE,MDPI AG,healthcare,,,,
lu,2021,8859.98,10.3390/su13042395,FALSE,MDPI AG,sustainability,,,,
