institution,period,sek,doi,is_hybrid,publisher,journal_full_title,issn,issn_print,issn_electronic,issn_l,license_ref,indexed_in_crossref,pmid,pmcid,ut,url,doaj
Lund University,2024,12654.86,10.5751/es-14860-290302,FALSE,"Resilience Alliance, Inc.",Ecology and Society,1708-3087,1708-3087,NA,1708-3087,NA,TRUE,NA,NA,NA,NA,TRUE
Lund University,2024,29396.34,10.1016/j.mcpro.2024.100753,FALSE,Elsevier BV,Molecular & Cellular Proteomics,1535-9476,1535-9476,NA,1535-9476,http://creativecommons.org/licenses/by/4.0/,TRUE,38527648,PMC11059317,NA,NA,TRUE
Lund University,2024,20671.77,10.7554/elife.96941,FALSE,"eLife Sciences Publications, Ltd",eLife,2050-084X,NA,2050-084X,2050-084X,http://creativecommons.org/licenses/by/4.0/,TRUE,40152921,PMC11952750,NA,NA,TRUE
Lund University,2024,13821.71,10.1093/bjsopen/zrae035,FALSE,Oxford University Press (OUP),BJS Open,2474-9842,NA,2474-9842,2474-9842,https://creativecommons.org/licenses/by/4.0/,TRUE,38717909,PMC11078257,NA,NA,TRUE
Lund University,2024,4708.23,10.3324/haematol.2023.284128,FALSE,Ferrata Storti Foundation (Haematologica),Haematologica,1592-8721,0390-6078,1592-8721,0390-6078,http://creativecommons.org/licenses/by-nc/4.0/,TRUE,38356456,NA,NA,NA,TRUE
Lund University,2024,3945.6,10.18291/njwls.141842,FALSE,Det Kgl. Bibliotek/Royal Danish Library,Nordic Journal of Working Life Studies,2245-0157,NA,2245-0157,2245-0157,http://creativecommons.org/licenses/by-nc-nd/4.0,TRUE,NA,NA,NA,NA,TRUE
Lund University,2024,17225.37,10.12688/f1000research.147107.1,FALSE,"F1000 Research, Ltd.",F1000Research,2046-1402,NA,2046-1402,2046-1402,https://creativecommons.org/licenses/by/4.0/,TRUE,39131834,PMC11316942,NA,NA,TRUE
Lund University,2024,32814.74,10.1001/jamanetworkopen.2024.18097,FALSE,American Medical Association (AMA),JAMA Network Open,2574-3805,NA,2574-3805,2574-3805,NA,TRUE,38913376,PMC11197454,NA,NA,TRUE
Lund University,2024,31327.09,10.1136/bmjopen-2023-081979,FALSE,BMJ,BMJ Open,2044-6055,2044-6055,2044-6055,2044-6055,http://creativecommons.org/licenses/by-nc/4.0/,TRUE,38658010,PMC11043683,NA,NA,TRUE
Lund University,2024,23541.03,10.1530/ec-23-0374,FALSE,BioScientifica,Endocrine Connections,2049-3614,NA,2049-3614,2049-3614,https://creativecommons.org/licenses/by-nc/4.0/,TRUE,38614122,PMC11103748,NA,NA,TRUE
Lund University,2024,21731.54,10.1109/ojap.2024.3388327,FALSE,Institute of Electrical & Electronics Engineers (IEEE),IEEE Open Journal of Antennas and Propagation,2637-6431,NA,2637-6431,2637-6431,https://creativecommons.org/licenses/by-nc-nd/4.0/,TRUE,NA,NA,NA,NA,TRUE
Lund University,2024,31589.26,10.1136/rmdopen-2023-003996,FALSE,BMJ,RMD Open,2056-5933,NA,2056-5933,2056-5933,http://creativecommons.org/licenses/by-nc/4.0/,TRUE,38688691,PMC11086533,NA,NA,TRUE
Lund University,2024,35279.2,10.1136/bmjpo-2024-002643,FALSE,BMJ,BMJ Paediatrics Open,2399-9772,NA,2399-9772,2399-9772,http://creativecommons.org/licenses/by-nc/4.0/,TRUE,38862162,NA,NA,NA,TRUE
Lund University,2024,27267.09,10.1097/gox.0000000000005907,FALSE,Ovid Technologies (Wolters Kluwer Health),Plastic and Reconstructive Surgery - Global Open,2169-7574,NA,2169-7574,2169-7574,http://creativecommons.org/licenses/by/4.0/,TRUE,38881965,PMC11177834,NA,NA,TRUE
Lund University,2024,53982.17,10.1126/sciadv.ado1583,FALSE,American Association for the Advancement of Science (AAAS),Science Advances,2375-2548,NA,2375-2548,2375-2548,NA,TRUE,38905335,PMC11192077,NA,NA,TRUE
Lund University,2024,21265.71,10.1109/jtehm.2024.3397739,FALSE,Institute of Electrical & Electronics Engineers (IEEE),IEEE Journal of Translational Engineering in Health and Medicine,2168-2372,NA,2168-2372,2168-2372,https://creativecommons.org/licenses/by-nc-nd/4.0/,TRUE,38899146,PMC11186645,NA,NA,TRUE
Lund University,2024,26337.37,10.1107/s205225252400383x,FALSE,International Union of Crystallography (IUCr),IUCrJ,2052-2525,NA,2052-2525,2052-2525,https://creativecommons.org/licenses/by/4.0/legalcode,TRUE,38860956,PMC11220875,NA,NA,TRUE
Lund University,2024,29709.71,10.1016/j.mcpro.2024.100782,FALSE,Elsevier BV,Molecular & Cellular Proteomics,1535-9476,1535-9476,NA,1535-9476,http://creativecommons.org/licenses/by-nc-nd/4.0/,TRUE,38705386,PMC11176767,NA,NA,TRUE
Lund University,2024,26735.89,10.1016/j.adro.2024.101531,FALSE,Elsevier BV,Advances in Radiation Oncology,2452-1094,2452-1094,NA,2452-1094,http://creativecommons.org/licenses/by-nc-nd/4.0/,TRUE,38883997,PMC11176962,NA,NA,TRUE
Lund University,2024,29606.29,10.1016/j.mcpro.2024.100785,FALSE,Elsevier BV,Molecular & Cellular Proteomics,1535-9476,1535-9476,NA,1535-9476,http://creativecommons.org/licenses/by/4.0/,TRUE,38750696,PMC11252953,NA,NA,TRUE
Lund University,2024,10661.37,10.1215/00703370-11550717,FALSE,Duke University Press,Demography,0070-3370,0070-3370,1533-7790,0070-3370,NA,TRUE,39269028,NA,NA,NA,FALSE
Lund University,2024,18816.69,10.3390/molecules29112650,FALSE,MDPI AG,Molecules,1420-3049,NA,1420-3049,1420-3049,https://creativecommons.org/licenses/by/4.0/,TRUE,38893524,PMC11173896,NA,NA,TRUE
Lund University,2024,14439.89,10.12688/routledgeopenres.18158.1,FALSE,"F1000 Research, Ltd.",Routledge Open Research,2755-1245,NA,2755-1245,2755-1245,http://creativecommons.org/licenses/by/4.0/,TRUE,NA,NA,NA,NA,TRUE
Lund University,2024,36006.06,10.1080/08039488.2024.2366854,TRUE,Informa UK Limited,Nordic Journal of Psychiatry,0803-9488,0803-9488,1502-4725,0803-9488,http://creativecommons.org/licenses/by/4.0/,TRUE,38875018,NA,NA,NA,FALSE
Lund University,2024,31771.66,10.1136/rmdopen-2024-004164,FALSE,BMJ,RMD Open,2056-5933,NA,2056-5933,2056-5933,https://creativecommons.org/licenses/by/4.0/,TRUE,38955511,PMC11256023,NA,NA,TRUE
Lund University,2024,34716.69,10.1136/bmjsrh-2023-202162,TRUE,BMJ,BMJ Sexual & Reproductive Health,2515-1991,2515-1991,2515-2009,2515-1991,https://creativecommons.org/licenses/by/4.0/,TRUE,38834283,PMC11874269,NA,NA,FALSE
Lund University,2024,31547.43,10.1136/bmjph-2024-000991,FALSE,BMJ,BMJ Public Health,2753-4294,NA,2753-4294,2753-4294,http://creativecommons.org/licenses/by-nc/4.0/,TRUE,40018138,PMC11816843,NA,NA,TRUE
Lund University,2024,12660.69,10.21769/bioprotoc.5020,FALSE,"Bio-Protocol, LLC",BIO-PROTOCOL,2331-8325,2331-8325,NA,2331-8325,NA,TRUE,38948257,NA,NA,NA,TRUE
Lund University,2024,21600.23,10.2196/56388,FALSE,JMIR Publications Inc.,JMIR Research Protocols,1929-0748,NA,1929-0748,1929-0748,NA,TRUE,39146010,PMC11362705,NA,NA,TRUE
Lund University,2024,13926.17,10.1093/bjsopen/zrae071,FALSE,Oxford University Press (OUP),BJS Open,2474-9842,NA,2474-9842,2474-9842,https://creativecommons.org/licenses/by/4.0/,TRUE,39113260,PMC11306320,NA,NA,TRUE
Lund University,2024,10220.57,10.5493/wjem.v14.i3.92589,FALSE,Baishideng Publishing Group Inc.,World Journal of Experimental Medicine,2220-315X,2220-315X,NA,2220-315X,NA,TRUE,39312707,PMC11372737,NA,NA,FALSE
Lund University,2024,25479.77,10.1364/oe.527414,FALSE,Optica Publishing Group,Optics Express,1094-4087,NA,1094-4087,1094-4087,https://creativecommons.org/licenses/by/4.0/,TRUE,39538680,NA,NA,NA,TRUE
Lund University,2024,53311.77,10.3847/1538-4357/ad43de,FALSE,American Astronomical Society,The Astrophysical Journal,0004-637X,0004-637X,1538-4357,0004-637X,http://creativecommons.org/licenses/by/4.0/,TRUE,NA,NA,NA,NA,TRUE
Lund University,2024,28161.26,10.1136/rmdopen-2023-003822,FALSE,BMJ,RMD Open,2056-5933,NA,2056-5933,2056-5933,https://creativecommons.org/licenses/by/4.0/,TRUE,38316490,PMC11148676,NA,NA,TRUE
Lund University,2024,27499.2,10.1073/pnas.2319605121,TRUE,Proceedings of the National Academy of Sciences,Proceedings of the National Academy of Sciences,0027-8424,0027-8424,1091-6490,0027-8424,https://creativecommons.org/licenses/by/4.0/,TRUE,38578984,PMC11047106,NA,NA,FALSE
Lund University,2024,31129.03,10.1136/bmjopen-2023-080777,FALSE,BMJ,BMJ Open,2044-6055,2044-6055,2044-6055,2044-6055,https://creativecommons.org/licenses/by/4.0/,TRUE,38890140,PMC11191761,NA,NA,TRUE
Lund University,2024,27840.11,10.1136/bmjopen-2023-077128,FALSE,BMJ,BMJ Open,2044-6055,2044-6055,2044-6055,2044-6055,https://creativecommons.org/licenses/by/4.0/,TRUE,38960459,PMC11227767,NA,NA,TRUE
Lund University,2024,26164.8,10.1097/pr9.0000000000001180,FALSE,Ovid Technologies (Wolters Kluwer Health),PAIN Reports,2471-2531,NA,2471-2531,2471-2531,http://creativecommons.org/licenses/by/4.0/,TRUE,39315115,PMC11419548,NA,NA,TRUE
Lund University,2024,31603.43,10.1097/wnr.0000000000002077,TRUE,Ovid Technologies (Wolters Kluwer Health),NeuroReport,0959-4965,0959-4965,NA,0959-4965,https://creativecommons.org/licenses/by-nc-nd/4.0/,TRUE,39101373,PMC11323759,NA,NA,FALSE
Lund University,2024,57296.46,10.1073/pnas.2402509121,TRUE,Proceedings of the National Academy of Sciences,Proceedings of the National Academy of Sciences,0027-8424,0027-8424,1091-6490,0027-8424,https://creativecommons.org/licenses/by/4.0/,TRUE,39008670,PMC11287249,NA,NA,FALSE
Lund University,2024,16145.6,10.1016/j.isci.2024.109588,FALSE,Elsevier BV,iScience,2589-0042,2589-0042,NA,2589-0042,http://creativecommons.org/licenses/by-nc-nd/4.0/,TRUE,38646171,PMC11031831,NA,NA,TRUE
Lund University,2024,31081.49,10.1182/bloodadvances.2023012039,FALSE,American Society of Hematology,Blood Advances,2473-9529,2473-9529,2473-9537,2473-9529,https://creativecommons.org/licenses/by-nc-nd/4.0/,TRUE,38959399,PMC11375268,NA,NA,TRUE
Lund University,2024,16052,10.5334/bc.438,FALSE,"Ubiquity Press, Ltd.",Buildings and Cities,2632-6655,NA,2632-6655,2632-6655,https://creativecommons.org/licenses/by/4.0,TRUE,NA,NA,NA,NA,TRUE
Lund University,2024,31637.49,10.1016/j.tranon.2024.102013,FALSE,Elsevier BV,Translational Oncology,1936-5233,1936-5233,NA,1936-5233,http://creativecommons.org/licenses/by-nc-nd/4.0/,TRUE,38824875,NA,NA,NA,TRUE
Lund University,2024,21016,10.3847/1538-4357/ad4118,FALSE,American Astronomical Society,The Astrophysical Journal,0004-637X,0004-637X,1538-4357,0004-637X,http://creativecommons.org/licenses/by/4.0/,TRUE,NA,NA,NA,NA,TRUE
Lund University,2024,41493.94,10.1136/heartjnl-2023-323681,TRUE,BMJ,Heart,1355-6037,1355-6037,1468-201X,1355-6037,https://creativecommons.org/licenses/by/4.0/,TRUE,38580434,PMC11137473,NA,NA,FALSE
Lund University,2024,11949.94,10.1161/circresaha.123.323371,TRUE,Ovid Technologies (Wolters Kluwer Health),Circulation Research,0009-7330,0009-7330,1524-4571,0009-7330,NA,TRUE,38501247,NA,NA,NA,FALSE
Lund University,2024,32010.06,10.1001/jamanetworkopen.2024.21589,FALSE,American Medical Association (AMA),JAMA Network Open,2574-3805,NA,2574-3805,2574-3805,NA,TRUE,38990569,PMC11240191,NA,NA,TRUE
Lund University,2024,39638.97,10.1136/bmjopen-2024-084836,FALSE,BMJ,BMJ Open,2044-6055,2044-6055,2044-6055,2044-6055,http://creativecommons.org/licenses/by-nc/4.0/,TRUE,39013647,PMC11253753,NA,NA,TRUE
Lund University,2024,53349.94,10.1001/jamaneurol.2024.2619,TRUE,American Medical Association (AMA),JAMA Neurology,2168-6149,2168-6149,NA,2168-6149,NA,TRUE,39068669,PMC11284634,NA,NA,FALSE
Lund University,2024,21286.97,10.1109/jispin.2024.3429110,FALSE,Institute of Electrical & Electronics Engineers (IEEE),IEEE Journal of Indoor and Seamless Positioning and Navigation,2832-7322,NA,2832-7322,2832-7322,https://creativecommons.org/licenses/by/4.0/legalcode,TRUE,NA,NA,NA,NA,TRUE
Lund University,2024,15961.94,10.1109/jstars.2024.3425795,FALSE,Institute of Electrical & Electronics Engineers (IEEE),IEEE Journal of Selected Topics in Applied Earth Observations and Remote Sensing,1939-1404,1939-1404,2151-1535,1939-1404,https://creativecommons.org/licenses/by-nc-nd/4.0/,TRUE,NA,NA,NA,NA,TRUE
Lund University,2024,32544,10.1055/a-2405-1117,FALSE,Georg Thieme Verlag KG,Endoscopy International Open,2364-3722,2364-3722,2196-9736,2196-9736,https://creativecommons.org/licenses/by-nc-nd/4.0/,TRUE,39268155,PMC11392589,NA,NA,TRUE
Lund University,2024,47694.97,10.1128/mbio.00384-24,FALSE,American Society for Microbiology,mBio,2150-7511,NA,2150-7511,2150-7511,https://creativecommons.org/licenses/by/4.0/,TRUE,39087767,PMC11389378,NA,NA,TRUE
Lund University,2024,53349.94,10.1001/jamasurg.2024.3944,TRUE,American Medical Association (AMA),JAMA Surgery,2168-6254,2168-6254,NA,2168-6254,NA,TRUE,39320882,PMC11425194,NA,NA,FALSE
Lund University,2024,41493.94,10.1136/jme-2023-109808,TRUE,BMJ,Journal of Medical Ethics,0306-6800,0306-6800,1473-4257,0306-6800,http://creativecommons.org/licenses/by-nc/4.0/,TRUE,39174294,NA,NA,NA,FALSE
Lund University,2024,47694.97,10.1128/jvi.00072-24,TRUE,American Society for Microbiology,Journal of Virology,0022-538X,0022-538X,1098-5514,0022-538X,https://creativecommons.org/licenses/by/4.0/,TRUE,38814066,PMC11265422,NA,NA,FALSE
Lund University,2024,12537.03,10.5751/es-15316-290325,FALSE,"Resilience Alliance, Inc.",Ecology and Society,1708-3087,1708-3087,NA,1708-3087,NA,TRUE,NA,NA,NA,NA,TRUE
Lund University,2024,14633.03,10.1039/d4ra02791d,FALSE,Royal Society of Chemistry (RSC),RSC Advances,2046-2069,NA,2046-2069,2046-2069,http://creativecommons.org/licenses/by/3.0/,TRUE,39010923,PMC11247384,NA,NA,TRUE
Lund University,2024,27365.03,10.1093/brain/awae237,TRUE,Oxford University Press (OUP),Brain,0006-8950,0006-8950,1460-2156,0006-8950,https://creativecommons.org/licenses/by/4.0/,TRUE,39018494,PMC11292895,NA,NA,FALSE
Lund University,2024,16560,10.5334/bc.439,FALSE,"Ubiquity Press, Ltd.",Buildings and Cities,2632-6655,2632-6655,NA,2632-6655,NA,TRUE,NA,NA,NA,NA,TRUE
Lund University,2024,51253.94,10.1182/blood.2023021705,TRUE,American Society of Hematology,Blood,0006-4971,0006-4971,1528-0020,0006-4971,https://creativecommons.org/licenses/by-nc-nd/4.0/,TRUE,38968149,PMC11451301,NA,NA,FALSE
Lund University,2024,7794.97,10.1016/j.jocmr.2024.101007,FALSE,Elsevier BV,Journal of Cardiovascular Magnetic Resonance,1097-6647,1097-6647,NA,1097-6647,http://creativecommons.org/licenses/by-nc-nd/4.0/,TRUE,38316344,NA,NA,NA,TRUE
Lund University,2024,49292.11,10.1172/jci.insight.179854,FALSE,American Society for Clinical Investigation,JCI Insight,2379-3708,NA,2379-3708,2379-3708,http://creativecommons.org/licenses/by/4.0/,TRUE,39172519,PMC11466187,NA,NA,TRUE
Lund University,2024,37766.63,10.1148/radiol.233417,TRUE,Radiological Society of North America (RSNA),Radiology,0033-8419,0033-8419,1527-1315,0033-8419,NA,TRUE,39078298,NA,NA,NA,FALSE
Lund University,2024,23706.17,10.3847/2041-8213/ad65fd,FALSE,American Astronomical Society,The Astrophysical Journal Letters,2041-8205,2041-8205,2041-8213,2041-8205,http://creativecommons.org/licenses/by/4.0/,TRUE,NA,NA,NA,NA,TRUE
Lund University,2024,57776.57,10.1136/jnnp-2024-334116,TRUE,BMJ,"Journal of Neurology, Neurosurgery & Psychiatry",0022-3050,0022-3050,1468-330X,0022-3050,http://creativecommons.org/licenses/by-nc/4.0/,TRUE,39084861,NA,NA,NA,FALSE
Lund University,2024,51476,10.1126/sciadv.adq4467,FALSE,American Association for the Advancement of Science (AAAS),Science Advances,2375-2548,NA,2375-2548,2375-2548,NA,TRUE,39303025,PMC11414718,NA,NA,TRUE
Lund University,2024,50696.34,10.1126/sciadv.adq4127,FALSE,American Association for the Advancement of Science (AAAS),Science Advances,2375-2548,NA,2375-2548,2375-2548,NA,TRUE,39331710,PMC11430631,NA,NA,TRUE
Lund University,2024,31033.14,10.1055/s-0044-1792169,FALSE,Georg Thieme Verlag KG,Journal of Brachial Plexus and Peripheral Nerve Injury,1749-7221,NA,1749-7221,1749-7221,https://creativecommons.org/licenses/by/4.0/,TRUE,39545073,PMC11563718,NA,NA,TRUE
Lund University,2024,8735.66,10.1136/bcr-2024-261255,TRUE,BMJ,BMJ Case Reports,1757-790X,NA,1757-790X,1757-790X,http://creativecommons.org/licenses/by-nc/4.0/,TRUE,39322576,PMC11429368,NA,NA,FALSE
Lund University,2024,30084.46,10.1136/bmjsem-2024-002064,FALSE,BMJ,BMJ Open Sport & Exercise Medicine,2055-7647,NA,2055-7647,2055-7647,http://creativecommons.org/licenses/by-nc/4.0/,TRUE,39371411,PMC11448119,NA,NA,TRUE
Lund University,2024,38729.14,10.1519/jsc.0000000000005009,TRUE,Ovid Technologies (Wolters Kluwer Health),Journal of Strength and Conditioning Research,1064-8011,1064-8011,NA,1064-8011,NA,FALSE,39630128,PMC11841719,NA,NA,FALSE
Lund University,2024,6886.51,10.22358/jafs/190440/2024,FALSE,"The Kielanowski Institute of Animal Physiology and Nutrition, PAS",Journal of Animal and Feed Sciences,1230-1388,1230-1388,NA,1230-1388,https://creativecommons.org/licenses/by-nc/4.0/,TRUE,NA,NA,NA,NA,FALSE
Lund University,2024,14544.11,10.1016/j.idcr.2024.e02058,FALSE,Elsevier BV,IDCases,2214-2509,2214-2509,NA,2214-2509,http://creativecommons.org/licenses/by/4.0/,TRUE,39253401,PMC11381430,NA,NA,TRUE
Lund University,2024,4714.51,10.5334/joad.126,FALSE,"Ubiquity Press, Ltd.",Journal of Open Archaeology Data,2049-1565,2049-1565,NA,2049-1565,NA,TRUE,NA,NA,NA,NA,TRUE
Lund University,2024,30248.23,10.2147/cmar.s467542,FALSE,Informa UK Limited,Cancer Management and Research,1179-1322,NA,1179-1322,1179-1322,https://creativecommons.org/licenses/by-nc/3.0/,TRUE,39493320,PMC11531721,NA,NA,TRUE
Lund University,2024,32863.89,10.1136/heartjnl-2024-324307,TRUE,BMJ,Heart,1355-6037,1355-6037,1468-201X,1355-6037,http://creativecommons.org/licenses/by-nc/4.0/,TRUE,39214681,NA,NA,NA,FALSE
Lund University,2024,37625.03,10.1136/ijgc-2024-005694,TRUE,BMJ,International Journal of Gynecological Cancer,1048-891X,1048-891X,NA,1048-891X,http://creativecommons.org/licenses/by-nc/4.0/,TRUE,39362749,PMC11672005,NA,NA,FALSE
Lund University,2024,20135.66,10.1109/access.2024.3471177,FALSE,Institute of Electrical & Electronics Engineers (IEEE),IEEE Access,2169-3536,NA,2169-3536,2169-3536,https://creativecommons.org/licenses/by/4.0/legalcode,TRUE,NA,NA,NA,NA,TRUE
Lund University,2024,65160.11,10.1158/2326-6066.cir-23-1092,TRUE,American Association for Cancer Research (AACR),Cancer Immunology Research,2326-6066,2326-6066,2326-6074,2326-6066,https://creativecommons.org/licenses/by/4.0/,TRUE,39378431,PMC11712038,NA,NA,FALSE
Lund University,2024,25761.03,10.1158/2767-9764.crc-24-0201,FALSE,American Association for Cancer Research (AACR),Cancer Research Communications,2767-9764,NA,2767-9764,2767-9764,https://creativecommons.org/licenses/by/4.0/,TRUE,39400127,PMC11539001,NA,NA,TRUE
Lund University,2024,35357.94,10.1152/japplphysiol.00446.2024,TRUE,American Physiological Society,Journal of Applied Physiology,8750-7587,8750-7587,1522-1601,1522-1601,NA,TRUE,39417822,PMC11687837,NA,NA,FALSE
Lund University,2024,17703.77,10.1152/ajplung.00138.2024,TRUE,American Physiological Society,American Journal of Physiology - Lung Cellular and Molecular Physiology,1040-0605,1040-0605,1522-1504,1040-0605,NA,TRUE,39254091,PMC11563635,NA,NA,FALSE
Lund University,2024,15608.11,10.1093/evolut/qpae119,TRUE,Oxford University Press (OUP),Evolution,0014-3820,0014-3820,1558-5646,0014-3820,https://creativecommons.org/licenses/by/4.0/,TRUE,39399984,NA,NA,NA,FALSE
Lund University,2024,1840,10.33265/polar.v43.9724,FALSE,Norwegian Polar Institute,Polar Research,0800-0395,0800-0395,1751-8369,0800-0395,https://creativecommons.org/licenses/by-nc/4.0,TRUE,NA,NA,NA,NA,TRUE
Lund University,2024,30000,10.29219/fnr.v68.10547,FALSE,SNF Swedish Nutrition Foundation,Food & Nutrition Research,1654-661X,NA,1654-661X,1654-661X,https://creativecommons.org/licenses/by/4.0,TRUE,39691688,PMC11650442,NA,NA,TRUE
Lund University,2024,18675.09,10.1364/boe.541721,FALSE,Optica Publishing Group,Biomedical Optics Express,2156-7085,2156-7085,2156-7085,2156-7085,https://doi.org/10.1364/OA_License_v2#VOR-OA,TRUE,39679403,PMC11640561,NA,NA,TRUE
Lund University,2024,42377.94,10.1128/aem.02223-23,TRUE,American Society for Microbiology,Applied and Environmental Microbiology,0099-2240,0099-2240,1098-5336,0099-2240,https://creativecommons.org/licenses/by/4.0/,TRUE,38497645,PMC11022575,NA,NA,FALSE
Lund University,2024,30773.26,10.1136/bmjopen-2024-086689,FALSE,BMJ,BMJ Open,2044-6055,2044-6055,2044-6055,2044-6055,http://creativecommons.org/licenses/by-nc/4.0/,TRUE,39317497,PMC11429254,NA,NA,TRUE
Lund University,2024,42393.83,10.1097/tp.0000000000005353,TRUE,Ovid Technologies (Wolters Kluwer Health),Transplantation Journal,0041-1337,0041-1337,1534-6080,0041-1337,http://creativecommons.org/licenses/by/4.0/,TRUE,39969856,NA,NA,NA,FALSE
Lund University,2024,21334.97,10.1109/ojcoms.2024.3488594,FALSE,Institute of Electrical & Electronics Engineers (IEEE),IEEE Open Journal of the Communications Society,2644-125X,NA,2644-125X,2644-125X,https://creativecommons.org/licenses/by-nc-nd/4.0/,TRUE,NA,NA,NA,NA,TRUE
Lund University,2024,20605.49,10.1680/jgrim.24.00040,TRUE,Emerald,Proceedings of the Institution of Civil Engineers - Ground Improvement,1755-0750,1755-0750,1755-0769,1755-0750,NA,TRUE,NA,NA,NA,NA,FALSE
Lund University,2024,29966.29,10.1073/pnas.2410048121,TRUE,Proceedings of the National Academy of Sciences,Proceedings of the National Academy of Sciences,0027-8424,0027-8424,1091-6490,0027-8424,https://creativecommons.org/licenses/by-nc-nd/4.0/,TRUE,39503894,NA,NA,NA,FALSE
Lund University,2024,32412.46,10.1136/jitc-2024-009523,FALSE,BMJ,Journal for ImmunoTherapy of Cancer,2051-1426,NA,2051-1426,2051-1426,http://creativecommons.org/licenses/by-nc/4.0/,TRUE,39694705,PMC11660328,NA,NA,TRUE
Lund University,2024,58156.34,10.1073/pnas.2410331121,TRUE,Proceedings of the National Academy of Sciences,Proceedings of the National Academy of Sciences,0027-8424,0027-8424,1091-6490,0027-8424,https://creativecommons.org/licenses/by-nc-nd/4.0/,TRUE,39541349,PMC11588066,NA,NA,FALSE
Lund University,2024,15125.26,10.5751/es-15589-290446,FALSE,"Resilience Alliance, Inc.",Ecology and Society,1708-3087,1708-3087,NA,1708-3087,NA,TRUE,NA,NA,NA,NA,TRUE
Lund University,2024,34631.66,10.1016/j.radmeas.2024.107233,TRUE,Elsevier BV,Radiation Measurements,1350-4487,1350-4487,NA,1350-4487,http://creativecommons.org/licenses/by-nc-nd/4.0/,TRUE,NA,NA,NA,NA,FALSE
Lund University,2024,26416.57,10.1364/oe.540133,FALSE,Optica Publishing Group,Optics Express,1094-4087,NA,1094-4087,1094-4087,https://creativecommons.org/licenses/by/4.0/,TRUE,39876424,NA,NA,NA,TRUE
Lund University,2024,1969.6,10.23865/barn.v42.6442,FALSE,Cappelen Damm AS - Cappelen Damm Akademisk,BARN - Forskning om barn og barndom i Norden,2535-5449,NA,2535-5449,0800-1669,https://creativecommons.org/licenses/by/4.0,TRUE,NA,NA,NA,NA,TRUE
Lund University,2024,44273.14,10.1080/17501911.2024.2439782,TRUE,Informa UK Limited,Epigenomics,1750-1911,1750-1911,1750-192X,1750-192X,http://creativecommons.org/licenses/by/4.0/,TRUE,39707713,PMC11792836,NA,NA,FALSE
Lund University,2024,50006.63,10.1126/sciadv.adr9624,FALSE,American Association for the Advancement of Science (AAAS),Science Advances,2375-2548,NA,2375-2548,2375-2548,https://www.science.org/content/page/science-licenses-journal-article-reuse,TRUE,39536105,PMC11559606,NA,NA,TRUE
Lund University,2024,32638.74,10.1136/rmdopen-2024-004744,FALSE,BMJ,RMD Open,2056-5933,NA,2056-5933,2056-5933,http://creativecommons.org/licenses/by-nc/4.0/,TRUE,39842872,PMC11784202,NA,NA,TRUE
Lund University,2024,7644.91,10.1161/strokeaha.124.048044,TRUE,Ovid Technologies (Wolters Kluwer Health),Stroke,0039-2499,0039-2499,1524-4628,0039-2499,NA,TRUE,39498567,NA,NA,NA,FALSE
Lund University,2024,29335.43,10.1136/bmjresp-2024-002666,FALSE,BMJ,BMJ Open Respiratory Research,2052-4439,NA,2052-4439,2052-4439,https://creativecommons.org/licenses/by/4.0/,TRUE,39797676,PMC11667324,NA,NA,TRUE
Lund University,2024,32290.63,10.1017/s1047759424000254,TRUE,Cambridge University Press (CUP),Journal of Roman Archaeology,1047-7594,1047-7594,2331-5709,1047-7594,http://creativecommons.org/licenses/by/4.0/,TRUE,NA,NA,NA,NA,FALSE
Lund University,2024,43958.63,10.1212/wnl.0000000000210304,TRUE,Ovid Technologies (Wolters Kluwer Health),Neurology,0028-3878,0028-3878,1526-632X,0028-3878,NA,TRUE,39933130,PMC11825086,NA,NA,FALSE
Lund University,2024,15516.8,10.5751/es-15198-290441,FALSE,"Resilience Alliance, Inc.",Ecology and Society,1708-3087,1708-3087,NA,1708-3087,NA,TRUE,NA,NA,NA,NA,TRUE
Lund University,2024,41106.74,10.26508/lsa.202402926,FALSE,"Life Science Alliance, LLC",Life Science Alliance,2575-1077,NA,2575-1077,2575-1077,https://creativecommons.org/licenses/by/4.0/,TRUE,40036168,PMC11662066,NA,NA,TRUE
Malmö University,2024,4227.66,10.14293/s2199-1006.1.sor.2024.0001.v1,FALSE,ScienceOpen,ScienceOpen Research,2199-1006,NA,2199-1006,2199-1006,https://creativecommons.org/licenses/by/4.0/,TRUE,NA,NA,NA,NA,TRUE
Malmö University,2024,11812.8,10.23865/jased.v8.5845,FALSE,Cappelen Damm AS - Cappelen Damm Akademisk,Journal for Research in Arts and Sports Education,2535-2857,NA,2535-2857,2535-2857,https://creativecommons.org/licenses/by/4.0,TRUE,NA,NA,NA,NA,TRUE
Malmö University,2024,14007.77,10.3390/challe15020028,FALSE,MDPI AG,Challenges,2078-1547,NA,2078-1547,2078-1547,https://creativecommons.org/licenses/by/4.0/,TRUE,NA,NA,NA,NA,TRUE
Malmö University,2024,2144.11,10.4317/jced.62158,FALSE,"Medicina Oral, S.L.",Journal of Clinical and Experimental Dentistry,1989-5488,NA,1989-5488,1989-5488,NA,TRUE,39544207,PMC11559108,NA,NA,FALSE
